Primitive Index,duration,collected,total,percentage,totalDuration
0,6.1663336753845215,253,253,1.2649999856948853,6.1663336753845215
1,0.3008424937725067,0,253,1.2649999856948853,6.4671759605407715
2,6.35860487818718e-05,0,253,1.2649999856948853,6.4672393798828125
3,0.032966285943984985,0,253,1.2649999856948853,6.5002055168151855
4,7.112820458132774e-05,0,253,1.2649999856948853,6.500276565551758
5,2.27954363822937,0,253,1.2649999856948853,8.779820442199707
6,0.0011942782439291477,0,253,1.2649999856948853,8.781014442443848
7,4.285689353942871,0,253,1.2649999856948853,13.066703796386719
8,8.825813293457031,303,556,2.7799999713897705,21.89251708984375
9,0.10797959566116333,0,556,2.7799999713897705,22.00049591064453
10,0.0002972288930322975,0,556,2.7799999713897705,22.00079345703125
11,3.5943398475646973,0,556,2.7799999713897705,25.59513282775879
12,0.008002121932804585,0,556,2.7799999713897705,25.603134155273438
13,0.13194672763347626,0,556,2.7799999713897705,25.73508071899414
14,6.3109517097473145,199,755,3.7749998569488525,32.0460319519043
15,1.1385700702667236,0,755,3.7749998569488525,33.184600830078125
16,0.00026658191927708685,0,755,3.7749998569488525,33.18486785888672
17,3.3173704147338867,0,755,3.7749998569488525,36.50223922729492
18,0.0020585455931723118,0,755,3.7749998569488525,36.50429916381836
19,0.5443368554115295,0,755,3.7749998569488525,37.04863739013672
20,12.271987915039062,349,1104,5.519999980926514,49.32062530517578
21,2.713574171066284,0,1104,5.519999980926514,52.03419876098633
22,10.643685340881348,342,1446,7.230000019073486,62.67788314819336
23,2.7892515659332275,0,1446,7.230000019073486,65.46713256835938
24,0.00247955322265625,0,1446,7.230000019073486,65.46961212158203
25,4.954005241394043,0,1446,7.230000019073486,70.42361450195312
26,9.080737113952637,256,1702,8.510000228881836,79.50434875488281
27,0.0011372264707461,0,1702,8.510000228881836,79.50548553466797
28,3.577947791200131e-05,0,1702,8.510000228881836,79.50552368164062
29,4.773069381713867,0,1702,8.510000228881836,84.27859497070312
30,3.87479567527771,38,1740,8.699999809265137,88.15338897705078
31,1.5888677835464478,0,1740,8.699999809265137,89.74225616455078
32,11.721810340881348,278,2018,10.09000015258789,101.46406555175781
33,2.2341737747192383,0,2018,10.09000015258789,103.6982421875
34,28.458072662353516,898,2916,14.579999923706055,132.15631103515625
35,2.9007515907287598,0,2916,14.579999923706055,135.05706787109375
36,1.799000859260559,45,2961,14.804999351501465,136.85606384277344
37,0.6600011587142944,0,2961,14.804999351501465,137.5160675048828
38,0.0003617008333094418,0,2961,14.804999351501465,137.5164337158203
