Primitive Index,duration,collected,total,percentage,totalDuration
0,6.1663336753845215,253,253,1.2649999856948853,6.1663336753845215
1,3.9614603519439697,0,253,1.2649999856948853,10.12779426574707
2,10.155726432800293,357,610,3.049999952316284,20.283519744873047
3,2.362515687942505,0,610,3.049999952316284,22.64603614807129
4,0.0002121925208484754,0,610,3.049999952316284,22.64624786376953
5,1.301666259765625,0,610,3.049999952316284,23.947914123535156
6,8.58306884765625e-05,0,610,3.049999952316284,23.947999954223633
7,2.7921388149261475,0,610,3.049999952316284,26.74013900756836
8,4.701898574829102,133,743,3.7149999141693115,31.44203758239746
9,0.3810156285762787,0,743,3.7149999141693115,31.82305335998535
10,6.596247112611309e-05,0,743,3.7149999141693115,31.8231201171875
11,1.4931498765945435,0,743,3.7149999141693115,33.31626892089844
12,0.00030597049044445157,0,743,3.7149999141693115,33.31657409667969
13,4.758549213409424,0,743,3.7149999141693115,38.07512283325195
14,14.847883224487305,456,1199,5.99500036239624,52.923004150390625
15,4.935600280761719,0,1199,5.99500036239624,57.858604431152344
16,14.467350006103516,147,1346,6.730000019073486,72.32595825195312
17,4.7893877029418945,0,1346,6.730000019073486,77.11534881591797
18,15.89237117767334,451,1797,8.984999656677246,93.00772094726562
19,1.7022819519042969,0,1797,8.984999656677246,94.71000671386719
20,0.0001360106689389795,0,1797,8.984999656677246,94.71014404296875
21,4.852981090545654,0,1797,8.984999656677246,99.56312561035156
22,5.921361446380615,183,1980,9.899999618530273,105.48448944091797
23,1.0389552116394043,0,1980,9.899999618530273,106.52344512939453
24,0.0004648175381589681,0,1980,9.899999618530273,106.52391052246094
25,4.6244940757751465,0,1980,9.899999618530273,111.14840698242188
26,15.585800170898438,409,2389,11.945000648498535,126.73420715332031
27,4.776144504547119,0,2389,11.945000648498535,131.51034545898438
28,14.276893615722656,256,2645,13.22499942779541,145.7872314453125
29,1.398073673248291,0,2645,13.22499942779541,147.185302734375
30,0.00012239307397976518,0,2645,13.22499942779541,147.1854248046875
31,3.8090240955352783,0,2645,13.22499942779541,150.99444580078125
32,13.377598762512207,215,2860,14.30000114440918,164.37203979492188
33,0.42340266704559326,0,2860,14.30000114440918,164.79544067382812
34,4.410743713378906e-05,0,2860,14.30000114440918,164.7954864501953
35,0.8090996146202087,0,2860,14.30000114440918,165.60458374023438
36,0.00013172626495361328,0,2860,14.30000114440918,165.60472106933594
37,4.8318562507629395,0,2860,14.30000114440918,170.43658447265625
38,25.529830932617188,810,3670,18.350000381469727,195.96641540527344
39,0.41175490617752075,0,3670,18.350000381469727,196.378173828125
40,0.00042590999510139227,0,3670,18.350000381469727,196.37860107421875
41,0.2200831025838852,0,3670,18.350000381469727,196.5986785888672
42,0.00032172768260352314,0,3670,18.350000381469727,196.5989990234375
43,4.8284125328063965,0,3670,18.350000381469727,201.4274139404297
44,23.369216918945312,772,4442,22.21000099182129,224.796630859375
45,3.2744393348693848,0,4442,22.21000099182129,228.07107543945312
