Primitive Index,duration,collected,total,percentage,totalDuration
0,6.1663336753845215,253,253,1.2649999856948853,6.1663336753845215
1,1.2519406080245972,0,253,1.2649999856948853,7.418274402618408
2,0.00033299275673925877,0,253,1.2649999856948853,7.418607234954834
3,1.926866888999939,0,253,1.2649999856948853,9.345474243164062
4,0.00015060105943121016,0,253,1.2649999856948853,9.345624923706055
5,3.0648574829101562,0,253,1.2649999856948853,12.410482406616211
6,8.66559886932373,289,542,2.7100000381469727,21.076080322265625
7,1.5080593824386597,0,542,2.7100000381469727,22.584138870239258
8,5.6823093473212793e-05,0,542,2.7100000381469727,22.584196090698242
9,1.8438719511032104,0,542,2.7100000381469727,24.428068161010742
10,0.001340707065537572,0,542,2.7100000381469727,24.42940902709961
11,3.97760009765625,0,542,2.7100000381469727,28.40700912475586
12,9.876001358032227,322,864,4.320000171661377,38.28301239013672
13,1.1158668994903564,0,864,4.320000171661377,39.39888000488281
14,4.683149814605713,137,1001,5.005000114440918,44.08203125
15,1.495521068572998,0,1001,5.005000114440918,45.577552795410156
16,0.0004418696044012904,0,1001,5.005000114440918,45.57799530029297
17,4.297463893890381,0,1001,5.005000114440918,49.875457763671875
18,12.521329879760742,423,1424,7.119999885559082,62.39678955078125
19,2.576902151107788,0,1424,7.119999885559082,64.97369384765625
20,10.094897270202637,258,1682,8.40999984741211,75.06858825683594
21,1.1585594415664673,0,1682,8.40999984741211,76.2271499633789
22,0.00017086663865484297,0,1682,8.40999984741211,76.2273178100586
23,4.2955756187438965,0,1682,8.40999984741211,80.52289581298828
24,12.344280242919922,285,1967,9.835000038146973,92.86717224121094
25,1.4832438230514526,0,1967,9.835000038146973,94.35041809082031
26,4.816458702087402,1,1968,9.84000015258789,99.16687774658203
27,2.6825950145721436,0,1968,9.84000015258789,101.84947204589844
28,0.07671801745891571,0,1968,9.84000015258789,101.92619323730469
29,0.6860302686691284,0,1968,9.84000015258789,102.61222076416016
30,0.0001148382798419334,0,1968,9.84000015258789,102.61233520507812
31,2.7564547061920166,0,1968,9.84000015258789,105.36878967285156
32,0.0019272167701274157,0,1968,9.84000015258789,105.37071990966797
33,3.9655888080596924,0,1968,9.84000015258789,109.33631134033203
34,0.0006410976056940854,0,1968,9.84000015258789,109.33695220947266
35,4.604366779327393,0,1968,9.84000015258789,113.94132232666016
36,12.658181190490723,230,2198,10.989999771118164,126.59950256347656
37,0.9666872620582581,0,2198,10.989999771118164,127.56619262695312
38,0.00013113983732182533,0,2198,10.989999771118164,127.56632232666016
39,3.4644205570220947,0,2198,10.989999771118164,131.03074645996094
40,16.54107093811035,392,2590,12.949999809265137,147.5718231201172
41,0.08040916174650192,0,2590,12.949999809265137,147.65223693847656
42,9.61752884904854e-05,0,2590,12.949999809265137,147.65232849121094
43,4.643496990203857,0,2590,12.949999809265137,152.2958221435547
44,19.028554916381836,347,2937,14.6850004196167,171.32437133789062
45,3.8053555488586426,0,2937,14.6850004196167,175.12973022460938
46,17.812786102294922,482,3419,17.094999313354492,192.94252014160156
47,4.266654968261719,0,3419,17.094999313354492,197.20916748046875
48,6.0213942527771,176,3595,17.975000381469727,203.23056030273438
49,0.638231098651886,0,3595,17.975000381469727,203.86878967285156
50,0.00030825534486211836,0,3595,17.975000381469727,203.8690948486328
51,3.728874921798706,0,3595,17.975000381469727,207.5979766845703
52,5.487179279327393,158,3753,18.764999389648438,213.0851593017578
53,2.2469100952148438,0,3753,18.764999389648438,215.33206176757812
54,0.0017869473667815328,0,3753,18.764999389648438,215.33384704589844
55,2.811455488204956,0,3753,18.764999389648438,218.1453094482422
56,19.00044822692871,265,4018,20.09000015258789,237.145751953125
57,2.718496322631836,0,4018,20.09000015258789,239.86424255371094
58,7.068885803222656,92,4110,20.55000114440918,246.93313598632812
59,1.3856207132339478,0,4110,20.55000114440918,248.31875610351562
60,0.0003067652287427336,0,4110,20.55000114440918,248.31906127929688
61,3.9076573848724365,0,4110,20.55000114440918,252.22671508789062
62,11.55495548248291,165,4275,21.375,263.78167724609375
63,1.885604977607727,0,4275,21.375,265.66729736328125
64,0.001336734858341515,0,4275,21.375,265.66864013671875
65,4.737155914306641,0,4275,21.375,270.4057922363281
66,1.622525691986084,1,4276,21.3799991607666,272.0283203125
67,3.5268099308013916,0,4276,21.3799991607666,275.5551452636719
68,0.15474405884742737,0,4276,21.3799991607666,275.70989990234375
69,2.5797102451324463,0,4276,21.3799991607666,278.28961181640625
70,0.0005896885995753109,0,4276,21.3799991607666,278.2901916503906
71,0.868194043636322,0,4276,21.3799991607666,279.15838623046875
72,0.00018676121544558555,0,4276,21.3799991607666,279.1585693359375
73,4.722703456878662,0,4276,21.3799991607666,283.88128662109375
74,13.06577205657959,89,4365,21.825000762939453,296.9470520019531
75,3.2070956230163574,0,4365,21.825000762939453,300.1541442871094
76,11.171919822692871,155,4520,22.600000381469727,311.3260498046875
77,2.5919864177703857,0,4520,22.600000381469727,313.91802978515625
78,7.618469715118408,114,4634,23.170000076293945,321.5364990234375
79,2.27183198928833,0,4634,23.170000076293945,323.8083190917969
80,0.0002784408861771226,0,4634,23.170000076293945,323.80859375
81,0.6211779713630676,0,4634,23.170000076293945,324.4297790527344
82,0.0006320575485005975,0,4634,23.170000076293945,324.430419921875
83,2.1828994750976562,0,4634,23.170000076293945,326.6133117675781
84,7.3133721351623535,17,4651,23.2549991607666,333.92669677734375
85,1.1653839349746704,0,4651,23.2549991607666,335.0920715332031
86,0.002144972328096628,0,4651,23.2549991607666,335.0942077636719
87,0.6035758256912231,0,4651,23.2549991607666,335.6977844238281
88,0.0005646546487696469,0,4651,23.2549991607666,335.6983642578125
89,3.111809015274048,0,4651,23.2549991607666,338.8101806640625
90,12.47072982788086,222,4873,24.364999771118164,351.2809143066406
91,4.370433807373047,0,4873,24.364999771118164,355.6513366699219
92,14.417790412902832,253,5126,25.630001068115234,370.0691223144531
93,1.920236349105835,0,5126,25.630001068115234,371.9893493652344
94,5.135477542877197,107,5233,26.16499900817871,377.12481689453125
95,3.874128818511963,0,5233,26.16499900817871,380.9989318847656
96,3.695629358291626,95,5328,26.64000129699707,384.6945495605469
97,1.7094945907592773,0,5328,26.64000129699707,386.404052734375
98,6.29834903520532e-05,0,5328,26.64000129699707,386.40411376953125
99,2.390065908432007,0,5328,26.64000129699707,388.794189453125
100,7.664512634277344,159,5487,27.434999465942383,396.4587097167969
101,2.6138617992401123,0,5487,27.434999465942383,399.07257080078125
102,1.4608806371688843,6,5493,27.46500015258789,400.533447265625
103,4.945122718811035,0,5493,27.46500015258789,405.47857666015625
104,1.7859764099121094,1,5494,27.469999313354492,407.2645568847656
105,1.6353248357772827,0,5494,27.469999313354492,408.8998718261719
106,7.394272804260254,134,5628,28.139999389648438,416.2941589355469
107,3.0301973819732666,0,5628,28.139999389648438,419.3243713378906
108,0.0008741517667658627,0,5628,28.139999389648438,419.32525634765625
109,2.539808750152588,0,5628,28.139999389648438,421.86505126953125
110,0.00013686716556549072,0,5628,28.139999389648438,421.86517333984375
111,3.2447752952575684,0,5628,28.139999389648438,425.1099548339844
112,16.307458877563477,250,5878,29.39000129699707,441.41741943359375
113,4.070263862609863,0,5878,29.39000129699707,445.4876708984375
114,19.158615112304688,119,5997,29.98499870300293,464.64630126953125
115,2.7632522583007812,0,5997,29.98499870300293,467.4095458984375
116,4.282987117767334,116,6113,30.564998626708984,471.6925354003906
117,1.5666518211364746,0,6113,30.564998626708984,473.2591857910156
118,0.0005435943603515625,0,6113,30.564998626708984,473.2597351074219
119,1.6776371002197266,0,6113,30.564998626708984,474.9373779296875
120,21.519060134887695,260,6373,31.865001678466797,496.4564514160156
121,0.4940389394760132,0,6373,31.865001678466797,496.95050048828125
122,0.00035147229209542274,0,6373,31.865001678466797,496.95086669921875
123,2.06892728805542,0,6373,31.865001678466797,499.0198059082031
124,2.2662861347198486,1,6374,31.869998931884766,501.2861022949219
125,1.2796294689178467,0,6374,31.869998931884766,502.56573486328125
126,0.0014678636798635125,0,6374,31.869998931884766,502.56719970703125
127,4.662010192871094,0,6374,31.869998931884766,507.2292175292969
128,1.1738226413726807,1,6375,31.875,508.4030456542969
129,4.495934009552002,0,6375,31.875,512.8989868164062
130,12.933023452758789,93,6468,32.34000015258789,525.83203125
131,3.6607108116149902,0,6468,32.34000015258789,529.4927368164062
132,11.598345756530762,104,6572,32.86000061035156,541.091064453125
133,0.05295141786336899,0,6572,32.86000061035156,541.14404296875
134,0.00016331864753738046,0,6572,32.86000061035156,541.1442260742188
135,3.2685420513153076,0,6572,32.86000061035156,544.4127807617188
136,21.43979263305664,641,7213,36.064998626708984,565.8526000976562
137,0.1425194889307022,0,7213,36.064998626708984,565.9951171875
138,3.8941700040595606e-05,0,7213,36.064998626708984,565.9951782226562
139,0.02643093466758728,0,7213,36.064998626708984,566.0216064453125
140,4.450479900697246e-05,0,7213,36.064998626708984,566.0216674804688
141,4.862853050231934,0,7213,36.064998626708984,570.884521484375
142,15.811315536499023,86,7299,36.494998931884766,586.6958618164062
143,1.432212471961975,0,7299,36.494998931884766,588.1280517578125
144,6.121019396232441e-05,0,7299,36.494998931884766,588.1281127929688
145,1.0304452180862427,0,7299,36.494998931884766,589.1585693359375
146,0.00036314994213171303,0,7299,36.494998931884766,589.158935546875
147,1.8560872077941895,0,7299,36.494998931884766,591.0150146484375
148,9.836000442504883,305,7604,38.02000045776367,600.8510131835938
