Primitive Index,duration,collected,total,percentage,totalDuration
0,6.1663336753845215,253,253,1.2649999856948853,6.1663336753845215
1,3.5568771362304688,0,253,1.2649999856948853,9.723211288452148
2,9.19367790222168,338,591,2.9549999237060547,18.916889190673828
3,0.25527718663215637,0,591,2.9549999237060547,19.17216682434082
4,0.0003079079033341259,0,591,2.9549999237060547,19.172473907470703
5,1.1909853219985962,0,591,2.9549999237060547,20.36345863342285
6,6.457169661189255e-07,0,591,2.9549999237060547,20.36345863342285
7,4.215259552001953,0,591,2.9549999237060547,24.578718185424805
8,18.78911018371582,604,1195,5.974999904632568,43.367828369140625
9,4.1852803230285645,0,1195,5.974999904632568,47.55310821533203
10,0.01969655230641365,0,1195,5.974999904632568,47.57280349731445
11,2.726672649383545,0,1195,5.974999904632568,50.299476623535156
12,15.790306091308594,521,1716,8.579999923706055,66.08978271484375
13,0.2738032937049866,0,1716,8.579999923706055,66.36358642578125
14,0.00010253230720991269,0,1716,8.579999923706055,66.36368560791016
15,0.19437314569950104,0,1716,8.579999923706055,66.55805969238281
16,0.00014861424278933555,0,1716,8.579999923706055,66.5582046508789
17,3.3176846504211426,0,1716,8.579999923706055,69.87589263916016
18,11.19751262664795,355,2071,10.355000495910645,81.07340240478516
19,1.5257549285888672,0,2071,10.355000495910645,82.59915924072266
20,0.00011126200115540996,0,2071,10.355000495910645,82.59927368164062
21,2.9871771335601807,0,2071,10.355000495910645,85.5864486694336
22,15.35190200805664,469,2540,12.700000762939453,100.9383544921875
23,1.7645246982574463,0,2540,12.700000762939453,102.702880859375
24,5.6409125328063965,179,2719,13.595000267028809,108.34379577636719
25,1.4160594940185547,0,2719,13.595000267028809,109.75985717773438
26,0.00029938077204860747,0,2719,13.595000267028809,109.7601547241211
27,4.542412281036377,0,2719,13.595000267028809,114.30256652832031
28,18.071807861328125,488,3207,16.03499984741211,132.37437438964844
29,1.6061208248138428,0,3207,16.03499984741211,133.98049926757812
30,0.00071187992580235,0,3207,16.03499984741211,133.98121643066406
31,2.8035330772399902,0,3207,16.03499984741211,136.7847442626953
32,0.0002442796831019223,0,3207,16.03499984741211,136.7849884033203
33,3.2003509998321533,0,3207,16.03499984741211,139.98533630371094
34,9.980345726013184,174,3381,16.904998779296875,149.96568298339844
35,4.864164352416992,0,3381,16.904998779296875,154.82984924316406
36,9.570359230041504,112,3493,17.46500015258789,164.40020751953125
37,3.296367645263672,0,3493,17.46500015258789,167.6965789794922
38,3.86483097076416,117,3610,18.049999237060547,171.56141662597656
39,1.26809823513031,0,3610,18.049999237060547,172.8295135498047
40,0.000286102294921875,0,3610,18.049999237060547,172.82980346679688
41,4.031005859375,0,3610,18.049999237060547,176.86080932617188
42,9.045989990234375,102,3712,18.559999465942383,185.90679931640625
43,2.127300262451172,0,3712,18.559999465942383,188.0341033935547
44,0.002506574150174856,0,3712,18.559999465942383,188.03660583496094
45,3.6161577701568604,0,3712,18.559999465942383,191.65277099609375
46,0.0003671645827125758,0,3712,18.559999465942383,191.65313720703125
47,3.122546434402466,0,3712,18.559999465942383,194.7756805419922
48,0.0007025400409474969,0,3712,18.559999465942383,194.77638244628906
49,2.123478412628174,0,3712,18.559999465942383,196.8998565673828
50,6.993611168581992e-05,0,3712,18.559999465942383,196.89993286132812
51,0.33034321665763855,0,3712,18.559999465942383,197.2302703857422
52,0.00014623005699831992,0,3712,18.559999465942383,197.2304229736328
53,3.45668888092041,0,3712,18.559999465942383,200.68711853027344
54,2.374845266342163,37,3749,18.7450008392334,203.0619659423828
55,3.7012991905212402,0,3749,18.7450008392334,206.7632598876953
56,26.181711196899414,660,4409,22.045000076293945,232.94497680664062
57,3.3174166679382324,0,4409,22.045000076293945,236.26239013671875
58,19.792259216308594,521,4930,24.649999618530273,256.0546569824219
59,2.614203453063965,0,4930,24.649999618530273,258.6688537597656
60,6.698834419250488,216,5146,25.729999542236328,265.36767578125
61,2.6806602478027344,0,5146,25.729999542236328,268.04833984375
62,0.0011960675474256277,0,5146,25.729999542236328,268.0495300292969
63,2.538180112838745,0,5146,25.729999542236328,270.58770751953125
64,10.24280834197998,222,5368,26.840002059936523,280.83050537109375
65,4.950763702392578,0,5368,26.840002059936523,285.7812805175781
66,10.329113006591797,63,5431,27.155000686645508,296.1103820800781
67,0.5942226648330688,0,5431,27.155000686645508,296.70458984375
68,0.00025590535369701684,0,5431,27.155000686645508,296.704833984375
69,0.1988423615694046,0,5431,27.155000686645508,296.9036865234375
70,0.00032901763916015625,0,5431,27.155000686645508,296.9040222167969
71,2.430845260620117,0,5431,27.155000686645508,299.3348693847656
72,7.346894264221191,214,5645,28.224998474121094,306.6817626953125
73,1.699138879776001,0,5645,28.224998474121094,308.3808898925781
74,0.00020567011961247772,0,5645,28.224998474121094,308.381103515625
75,2.1112236976623535,0,5645,28.224998474121094,310.4923400878906
76,8.3065824508667,212,5857,29.284997940063477,318.7989196777344
77,2.8184220790863037,0,5857,29.284997940063477,321.6173400878906
78,14.290670394897461,356,6213,31.064998626708984,335.90802001953125
79,4.425296306610107,0,6213,31.064998626708984,340.33331298828125
80,5.558306694030762,132,6345,31.72500228881836,345.8916320800781
81,2.5954527854919434,0,6345,31.72500228881836,348.4870910644531
82,0.00024477767874486744,0,6345,31.72500228881836,348.4873352050781
83,3.417372703552246,0,6345,31.72500228881836,351.9046936035156
84,13.180449485778809,359,6704,33.52000045776367,365.08514404296875
85,3.012212038040161,0,6704,33.52000045776367,368.09735107421875
86,0.008579094894230366,0,6704,33.52000045776367,368.1059265136719
87,3.9999961853027344,0,6704,33.52000045776367,372.1059265136719
88,0.03301432356238365,0,6704,33.52000045776367,372.1389465332031
89,4.52796745300293,0,6704,33.52000045776367,376.6669006347656
90,0.02520003728568554,0,6704,33.52000045776367,376.6921081542969
91,0.7635092735290527,0,6704,33.52000045776367,377.45562744140625
92,4.291534423828125e-05,0,6704,33.52000045776367,377.4556579589844
93,4.4481658935546875,0,6704,33.52000045776367,381.90380859375
94,12.635416984558105,201,6905,34.525001525878906,394.5392150878906
95,4.1896843910217285,0,6905,34.525001525878906,398.7289123535156
96,4.152021884918213,38,6943,34.71500015258789,402.88092041015625
97,0.4186427593231201,0,6943,34.71500015258789,403.299560546875
98,0.0006635983590967953,0,6943,34.71500015258789,403.30023193359375
99,0.7588552236557007,0,6943,34.71500015258789,404.05908203125
100,9.234244346618652,178,7121,35.605003356933594,413.2933349609375
101,1.1000285148620605,0,7121,35.605003356933594,414.39337158203125
102,0.0002821287780534476,0,7121,35.605003356933594,414.3936462402344
103,2.4187705516815186,0,7121,35.605003356933594,416.8124084472656
104,0.0003552436828613281,0,7121,35.605003356933594,416.8127746582031
105,4.7590155601501465,0,7121,35.605003356933594,421.57177734375
106,15.682267189025879,407,7528,37.63999938964844,437.2540588378906
107,0.23167963325977325,0,7528,37.63999938964844,437.4857482910156
108,0.0003502775216475129,0,7528,37.63999938964844,437.486083984375
109,2.3842978477478027,0,7528,37.63999938964844,439.8703918457031
110,25.97825813293457,547,8075,40.375,465.8486633300781
111,4.576222896575928,0,8075,40.375,470.4248962402344
112,12.82391357421875,253,8328,41.63999938964844,483.2488098144531
113,0.38673287630081177,0,8328,41.63999938964844,483.6355285644531
114,0.000352072820533067,0,8328,41.63999938964844,483.6358947753906
115,2.826496124267578,0,8328,41.63999938964844,486.46240234375
116,0.00048319497727788985,0,8328,41.63999938964844,486.462890625
117,2.3189542293548584,0,8328,41.63999938964844,488.7818298339844
