Primitive Index,duration,collected,total,percentage,totalDuration
0,6.1663336753845215,253,253,1.2649999856948853,6.1663336753845215
1,2.2819812297821045,0,253,1.2649999856948853,8.448314666748047
2,0.0067613194696605206,0,253,1.2649999856948853,8.455076217651367
3,4.21034049987793,0,253,1.2649999856948853,12.665416717529297
4,0.0006941253668628633,0,253,1.2649999856948853,12.66611099243164
5,2.3439979553222656,0,253,1.2649999856948853,15.010108947753906
6,0.00012127424997743219,0,253,1.2649999856948853,15.01023006439209
7,4.2871904373168945,0,253,1.2649999856948853,19.297420501708984
8,12.551379203796387,327,580,2.8999998569488525,31.848800659179688
9,2.2466609477996826,0,580,2.8999998569488525,34.095462799072266
10,0.0009226802503690124,0,580,2.8999998569488525,34.09638595581055
11,4.16214656829834,0,580,2.8999998569488525,38.2585334777832
12,5.95807409286499,174,754,3.7700002193450928,44.21660614013672
13,0.2551519572734833,0,754,3.7700002193450928,44.47175979614258
14,0.0002876917424146086,0,754,3.7700002193450928,44.4720458984375
15,1.7974313497543335,0,754,3.7700002193450928,46.26947784423828
16,14.981091499328613,490,1244,6.21999979019165,61.25056838989258
17,1.1254132986068726,0,1244,6.21999979019165,62.375980377197266
18,0.00015657968469895422,0,1244,6.21999979019165,62.376136779785156
19,1.1349557638168335,0,1244,6.21999979019165,63.51109313964844
20,9.457270061830059e-05,0,1244,6.21999979019165,63.51118850708008
21,0.21354927122592926,0,1244,6.21999979019165,63.72473907470703
22,4.768371218233369e-05,0,1244,6.21999979019165,63.72478485107422
23,1.615691065788269,0,1244,6.21999979019165,65.3404769897461
24,0.00039736428880132735,0,1244,6.21999979019165,65.34087371826172
25,0.639570951461792,0,1244,6.21999979019165,65.9804458618164
26,0.001092751743271947,0,1244,6.21999979019165,65.98153686523438
27,1.3439068794250488,0,1244,6.21999979019165,67.32544708251953
28,4.690358638763428,147,1391,6.954999923706055,72.01580810546875
29,3.9665050506591797,0,1391,6.954999923706055,75.98231506347656
30,2.6254191398620605,71,1462,7.309999942779541,78.60773468017578
31,4.466637134552002,0,1462,7.309999942779541,83.07437133789062
32,19.01311683654785,411,1873,9.364999771118164,102.08748626708984
33,1.6767096519470215,0,1873,9.364999771118164,103.76419830322266
34,0.0006445267936214805,0,1873,9.364999771118164,103.76483917236328
35,0.37196412682533264,0,1873,9.364999771118164,104.13680267333984
36,0.0013303756713867188,0,1873,9.364999771118164,104.13813018798828
37,3.7847838401794434,0,1873,9.364999771118164,107.92291259765625
38,0.0005849202279932797,0,1873,9.364999771118164,107.92350006103516
39,0.07150410860776901,0,1873,9.364999771118164,107.99500274658203
40,0.0006508827209472656,0,1873,9.364999771118164,107.99565124511719
41,2.640669345855713,0,1873,9.364999771118164,110.63632202148438
42,34.882713317871094,1098,2971,14.855000495910645,145.51904296875
43,4.78610372543335,0,2971,14.855000495910645,150.30514526367188
44,18.715044021606445,552,3523,17.614999771118164,169.0201873779297
45,2.9196927547454834,0,3523,17.614999771118164,171.93988037109375
46,9.759082794189453,155,3678,18.389999389648438,181.69895935058594
47,2.051568031311035,0,3678,18.389999389648438,183.7505340576172
48,7.867813110351562e-05,0,3678,18.389999389648438,183.7506103515625
49,0.007351560052484274,0,3678,18.389999389648438,183.75796508789062
50,7.70886690588668e-05,0,3678,18.389999389648438,183.75804138183594
51,4.514991760253906,0,3678,18.389999389648438,188.27304077148438
52,19.055908203125,185,3863,19.315000534057617,207.32894897460938
53,4.811303615570068,0,3863,19.315000534057617,212.1402587890625
54,19.01569175720215,268,4131,20.655000686645508,231.15594482421875
55,4.952282428741455,0,4131,20.655000686645508,236.1082305908203
56,19.047954559326172,36,4167,20.83500099182129,255.15618896484375
57,4.242093563079834,0,4167,20.83500099182129,259.3982849121094
58,2.7591981887817383,7,4174,20.8700008392334,262.157470703125
59,1.5360510349273682,0,4174,20.8700008392334,263.6935119628906
60,6.75519258948043e-05,0,4174,20.8700008392334,263.6935729980469
61,3.706078290939331,0,4174,20.8700008392334,267.399658203125
62,17.05030059814453,399,4573,22.864999771118164,284.449951171875
63,3.8206429481506348,0,4573,22.864999771118164,288.2705993652344
64,5.822956562042236,201,4774,23.8700008392334,294.09356689453125
65,1.6183996200561523,0,4774,23.8700008392334,295.71197509765625
66,0.00016349845100194216,0,4774,23.8700008392334,295.7121276855469
67,4.614053726196289,0,4774,23.8700008392334,300.326171875
68,6.696483135223389,198,4972,24.860000610351562,307.02264404296875
69,4.937414646148682,0,4972,24.860000610351562,311.9600524902344
70,6.698533535003662,39,5011,25.05500030517578,318.6585998535156
71,0.0497780367732048,0,5011,25.05500030517578,318.7083740234375
72,9.566390508553013e-05,0,5011,25.05500030517578,318.7084655761719
73,1.6777622699737549,0,5011,25.05500030517578,320.38623046875
74,0.0016848234226927161,0,5011,25.05500030517578,320.3879089355469
75,0.2622174024581909,0,5011,25.05500030517578,320.6501159667969
76,8.758087158203125,256,5267,26.33500099182129,329.408203125
77,3.646228075027466,0,5267,26.33500099182129,333.054443359375
78,19.131772994995117,307,5574,27.869998931884766,352.18621826171875
79,1.1154199838638306,0,5574,27.869998931884766,353.3016357421875
80,0.00021934651886112988,0,5574,27.869998931884766,353.3018493652344
81,3.675161600112915,0,5574,27.869998931884766,356.9770202636719
82,5.974900245666504,20,5594,27.970001220703125,362.9519348144531
83,1.2663053274154663,0,5594,27.970001220703125,364.2182312011719
84,0.0012582371709868312,0,5594,27.970001220703125,364.219482421875
85,0.6078959107398987,0,5594,27.970001220703125,364.827392578125
86,0.0004474432789720595,0,5594,27.970001220703125,364.8278503417969
87,2.415531635284424,0,5594,27.970001220703125,367.2433776855469
88,5.873507499694824,92,5686,28.43000030517578,373.11688232421875
89,3.364626884460449,0,5686,28.43000030517578,376.48150634765625
90,15.262299537658691,165,5851,29.2549991607666,391.7438049316406
