Primitive Index,duration,collected,total,percentage,totalDuration
0,6.1663336753845215,253,253,1.2649999856948853,6.1663336753845215
1,1.8636665344238281,0,253,1.2649999856948853,8.030000686645508
2,0.0007863845676183701,0,253,1.2649999856948853,8.030787467956543
3,4.966100215911865,0,253,1.2649999856948853,12.99688720703125
4,6.757604598999023,243,496,2.4800000190734863,19.754491806030273
5,4.238404750823975,0,496,2.4800000190734863,23.992897033691406
6,25.238399505615234,857,1353,6.764999866485596,49.23129653930664
7,3.5679352283477783,0,1353,6.764999866485596,52.799232482910156
8,9.028674125671387,269,1622,8.110000610351562,61.82790756225586
9,3.452373743057251,0,1622,8.110000610351562,65.28028106689453
10,3.6274380683898926,113,1735,8.675000190734863,68.90772247314453
11,4.724266529083252,0,1735,8.675000190734863,73.63198852539062
12,2.931041955947876,26,1761,8.805000305175781,76.56303405761719
13,4.823188781738281,0,1761,8.805000305175781,81.38622283935547
14,3.308948278427124,17,1778,8.890000343322754,84.6951675415039
15,0.3441751301288605,0,1778,8.890000343322754,85.03934478759766
16,0.0002630551462061703,0,1778,8.890000343322754,85.03960418701172
17,4.308838367462158,0,1778,8.890000343322754,89.34844207763672
18,11.104598045349121,316,2094,10.470000267028809,100.45304107666016
19,3.6150999069213867,0,2094,10.470000267028809,104.0681381225586
20,0.0004498163762036711,0,2094,10.470000267028809,104.06858825683594
21,1.5862454175949097,0,2094,10.470000267028809,105.65483093261719
22,2.1457672119140625e-05,0,2094,10.470000267028809,105.65485382080078
23,4.280627727508545,0,2094,10.470000267028809,109.93547821044922
24,15.154278755187988,442,2536,12.680000305175781,125.08975982666016
25,0.8136401772499084,0,2536,12.680000305175781,125.90339660644531
26,0.00020266202045604587,0,2536,12.680000305175781,125.90360260009766
27,2.3408401012420654,0,2536,12.680000305175781,128.24444580078125
28,0.00044504800462163985,0,2536,12.680000305175781,128.24488830566406
29,1.7823742628097534,0,2536,12.680000305175781,130.0272674560547
30,6.516774010378867e-05,0,2536,12.680000305175781,130.02732849121094
31,1.7237074375152588,0,2536,12.680000305175781,131.75103759765625
32,0.00041246411274187267,0,2536,12.680000305175781,131.75144958496094
33,0.056408632546663284,0,2536,12.680000305175781,131.807861328125
34,0.0004434585280250758,0,2536,12.680000305175781,131.8083038330078
35,0.9013079404830933,0,2536,12.680000305175781,132.70960998535156
36,0.0001255671086255461,0,2536,12.680000305175781,132.70973205566406
37,1.7320623397827148,0,2536,12.680000305175781,134.44178771972656
38,0.0026925404090434313,0,2536,12.680000305175781,134.44447326660156
39,1.9720672369003296,0,2536,12.680000305175781,136.41653442382812
40,7.073084270814434e-05,0,2536,12.680000305175781,136.41661071777344
41,1.5780222415924072,0,2536,12.680000305175781,137.99462890625
42,0.00033219653414562345,0,2536,12.680000305175781,137.99496459960938
43,3.2054994106292725,0,2536,12.680000305175781,141.20046997070312
44,0.0009441375150345266,0,2536,12.680000305175781,141.201416015625
45,4.554883003234863,0,2536,12.680000305175781,145.7563018798828
46,2.491179943084717,73,2609,13.044999122619629,148.2474822998047
47,2.6872262954711914,0,2609,13.044999122619629,150.93470764160156
48,15.764739990234375,531,3140,15.700000762939453,166.69944763183594
49,4.978517055511475,0,3140,15.700000762939453,171.67796325683594
50,14.666742324829102,48,3188,15.940000534057617,186.34471130371094
51,4.848165512084961,0,3188,15.940000534057617,191.19287109375
52,21.962499618530273,508,3696,18.479999542236328,213.15536499023438
53,1.2183547019958496,0,3696,18.479999542236328,214.37371826171875
54,0.0005851190653629601,0,3696,18.479999542236328,214.37429809570312
55,0.6706057786941528,0,3696,18.479999542236328,215.04490661621094
56,0.003419121028855443,0,3696,18.479999542236328,215.04832458496094
57,0.01653057523071766,0,3696,18.479999542236328,215.06484985351562
58,0.003086924320086837,1,3697,18.485000610351562,215.06793212890625
59,0.7965324521064758,0,3697,18.485000610351562,215.86447143554688
60,0.0004788239602930844,0,3697,18.485000610351562,215.8649444580078
61,0.3618929982185364,0,3697,18.485000610351562,216.22683715820312
62,0.00030159950256347656,0,3697,18.485000610351562,216.22714233398438
63,3.2765872478485107,0,3697,18.485000610351562,219.50372314453125
64,0.0013198454398661852,0,3697,18.485000610351562,219.50503540039062
65,2.1042773723602295,0,3697,18.485000610351562,221.60931396484375
66,3.97364289028701e-07,0,3697,18.485000610351562,221.60931396484375
67,1.1467777490615845,0,3697,18.485000610351562,222.75608825683594
68,0.00029206275939941406,0,3697,18.485000610351562,222.75637817382812
69,2.9601666927337646,0,3697,18.485000610351562,225.71653747558594
70,6.697510719299316,208,3905,19.524999618530273,232.41404724121094
