Primitive Index,duration,collected,total,percentage,totalDuration
0,6.1663336753845215,253,253,1.2649999856948853,6.1663336753845215
1,1.0094711780548096,0,253,1.2649999856948853,7.17580509185791
2,0.0002443810517434031,0,253,1.2649999856948853,7.176049709320068
3,4.895717620849609,0,253,1.2649999856948853,12.071767807006836
4,11.450255393981934,368,621,3.1050000190734863,23.522022247314453
5,1.4701423645019531,0,621,3.1050000190734863,24.992164611816406
6,2.622604188218247e-05,0,621,3.1050000190734863,24.992191314697266
7,0.5119715929031372,0,621,3.1050000190734863,25.50416374206543
8,8.265177166322246e-05,0,621,3.1050000190734863,25.50424575805664
9,3.408963203430176,0,621,3.1050000190734863,28.9132080078125
10,14.058893203735352,369,990,4.949999809265137,42.97209930419922
11,3.1540415287017822,0,990,4.949999809265137,46.12614059448242
12,6.345527648925781,218,1208,6.039999961853027,52.4716682434082
13,4.884754180908203,0,1208,6.039999961853027,57.356422424316406
14,6.5328474044799805,58,1266,6.329999923706055,63.8892707824707
15,1.147826910018921,0,1266,6.329999923706055,65.03709411621094
16,0.0001047111873049289,0,1266,6.329999923706055,65.03720092773438
17,4.8450703620910645,0,1266,6.329999923706055,69.88227081298828
18,13.393953323364258,415,1681,8.404999732971191,83.2762222290039
19,0.5907654166221619,0,1681,8.404999732971191,83.86698913574219
20,9.5367431640625e-06,0,1681,8.404999732971191,83.86699676513672
21,0.4724251925945282,0,1681,8.404999732971191,84.33942413330078
22,9.139378380496055e-05,0,1681,8.404999732971191,84.33951568603516
23,0.5311048626899719,0,1681,8.404999732971191,84.87062072753906
24,0.00022808709763921797,0,1681,8.404999732971191,84.870849609375
25,0.15500886738300323,0,1681,8.404999732971191,85.0258560180664
26,0.0001835822913562879,0,1681,8.404999732971191,85.02603912353516
27,2.3169002532958984,0,1681,8.404999732971191,87.34294128417969
28,0.00046809512423351407,0,1681,8.404999732971191,87.3434066772461
29,4.359062194824219,0,1681,8.404999732971191,91.70246887207031
30,8.020678520202637,226,1907,9.53499984741211,99.72314453125
31,2.835503578186035,0,1907,9.53499984741211,102.55864715576172
32,0.06518522650003433,0,1907,9.53499984741211,102.62383270263672
33,4.615628242492676,0,1907,9.53499984741211,107.23946380615234
34,11.012678146362305,265,2172,10.859999656677246,118.25214385986328
35,3.4630651473999023,0,2172,10.859999656677246,121.7152099609375
