Primitive Index,duration,collected,total,percentage,totalDuration
0,6.1663336753845215,253,253,1.2649999856948853,6.1663336753845215
1,3.7839717864990234,0,253,1.2649999856948853,9.950305938720703
2,8.912981033325195,303,556,2.7799999713897705,18.8632869720459
3,1.5130295753479004,0,556,2.7799999713897705,20.37631607055664
4,4.848098615184426e-05,0,556,2.7799999713897705,20.37636375427246
5,3.724686861038208,0,556,2.7799999713897705,24.101051330566406
6,7.274795055389404,215,771,3.8550000190734863,31.37584686279297
7,2.998910665512085,0,771,3.8550000190734863,34.374755859375
8,0.001032749773003161,0,771,3.8550000190734863,34.375789642333984
9,3.147386074066162,0,771,3.8550000190734863,37.52317428588867
10,12.388137817382812,334,1105,5.525000095367432,49.911312103271484
11,4.411991596221924,0,1105,5.525000095367432,54.32330322265625
12,12.813417434692383,271,1376,6.880000114440918,67.13671875
13,4.421764373779297,0,1376,6.880000114440918,71.55848693847656
14,15.354071617126465,436,1812,9.059999465942383,86.91255950927734
15,0.25007256865501404,0,1812,9.059999465942383,87.16263580322266
16,0.0003394736268091947,0,1812,9.059999465942383,87.16297149658203
17,1.5534149408340454,0,1812,9.059999465942383,88.71638488769531
18,6.558420658111572,204,2016,10.079999923706055,95.2748031616211
19,3.4754581451416016,0,2016,10.079999923706055,98.75025939941406
20,6.3461103439331055,180,2196,10.980000495910645,105.09636688232422
21,0.34517765045166016,0,2196,10.980000495910645,105.44154357910156
22,0.0005555152893066406,0,2196,10.980000495910645,105.44210052490234
23,0.8925653100013733,0,2196,10.980000495910645,106.33466339111328
24,0.00016907849931158125,0,2196,10.980000495910645,106.33483123779297
25,2.8907463550567627,0,2196,10.980000495910645,109.22557830810547
26,8.643000602722168,292,2488,12.4399995803833,117.86857604980469
27,0.5569100975990295,0,2488,12.4399995803833,118.42548370361328
28,0.0008722146158106625,0,2488,12.4399995803833,118.42635345458984
29,0.2956356108188629,0,2488,12.4399995803833,118.72199249267578
30,0.0018390018958598375,0,2488,12.4399995803833,118.72383117675781
31,2.846761703491211,0,2488,12.4399995803833,121.57059478759766
32,0.00013987222337163985,0,2488,12.4399995803833,121.57073211669922
33,1.4466700553894043,0,2488,12.4399995803833,123.01740264892578
34,0.0012298424262553453,0,2488,12.4399995803833,123.01863098144531
35,1.3056862354278564,0,2488,12.4399995803833,124.3243179321289
36,0.00017603237938601524,0,2488,12.4399995803833,124.32449340820312
37,4.393237590789795,0,2488,12.4399995803833,128.7177276611328
38,12.400318145751953,167,2655,13.27500057220459,141.1180419921875
39,2.079026699066162,0,2655,13.27500057220459,143.1970672607422
40,0.0020599365234375,0,2655,13.27500057220459,143.19912719726562
41,2.328948736190796,0,2655,13.27500057220459,145.528076171875
42,19.699874877929688,557,3212,16.060001373291016,165.2279510498047
43,0.6971884965896606,0,3212,16.060001373291016,165.92514038085938
44,5.722045534639619e-05,0,3212,16.060001373291016,165.92520141601562
45,2.1589035987854004,0,3212,16.060001373291016,168.0841064453125
46,0.0008225440396927297,0,3212,16.060001373291016,168.08493041992188
47,3.7244648933410645,0,3212,16.060001373291016,171.8094024658203
48,20.49551773071289,267,3479,17.395000457763672,192.30491638183594
49,2.974857807159424,0,3479,17.395000457763672,195.27976989746094
50,4.240006923675537,116,3595,17.975000381469727,199.519775390625
51,1.7802925109863281,0,3595,17.975000381469727,201.30006408691406
52,9.919757843017578,165,3760,18.799999237060547,211.21981811523438
53,3.9723074436187744,0,3760,18.799999237060547,215.19212341308594
54,8.85380744934082,209,3969,19.844999313354492,224.04592895507812
55,2.7168593406677246,0,3969,19.844999313354492,226.76278686523438
56,4.023286819458008,110,4079,20.395000457763672,230.78607177734375
57,0.8736134171485901,0,4079,20.395000457763672,231.65968322753906
58,0.00016669431352056563,0,4079,20.395000457763672,231.65985107421875
59,3.6239752769470215,0,4079,20.395000457763672,235.28382873535156
60,5.774271488189697,40,4119,20.595001220703125,241.05810546875
61,4.068630695343018,0,4119,20.595001220703125,245.12673950195312
62,6.794885635375977,136,4255,21.274999618530273,251.921630859375
63,4.1242170333862305,0,4255,21.274999618530273,256.04583740234375
64,19.231111526489258,243,4498,22.490001678466797,275.2769470214844
65,3.7369465827941895,0,4498,22.490001678466797,279.0138854980469
66,15.690823554992676,432,4930,24.649999618530273,294.7047119140625
67,1.1683201789855957,0,4930,24.649999618530273,295.873046875
68,0.0006198903429321945,0,4930,24.649999618530273,295.8736572265625
69,1.3547656536102295,0,4930,24.649999618530273,297.2284240722656
70,7.62939453125e-05,0,4930,24.649999618530273,297.228515625
71,1.758577823638916,0,4930,24.649999618530273,298.9870910644531
72,0.0004037221078760922,0,4930,24.649999618530273,298.98748779296875
73,0.14749641716480255,0,4930,24.649999618530273,299.1349792480469
74,0.0004895527963526547,0,4930,24.649999618530273,299.1354675292969
75,1.5337576866149902,0,4930,24.649999618530273,300.6692199707031
