Primitive Index,duration,collected,total,percentage,totalDuration
0,6.1663336753845215,253,253,1.2649999856948853,6.1663336753845215
1,3.403779983520508,0,253,1.2649999856948853,9.570114135742188
2,7.314438343048096,247,500,2.5,16.884552001953125
3,2.0474741458892822,0,500,2.5,18.932025909423828
4,0.0002916653756983578,0,500,2.5,18.93231773376465
5,4.50924015045166,0,500,2.5,23.441558837890625
6,9.814986228942871,298,798,3.990000009536743,33.25654602050781
7,2.3680484294891357,0,798,3.990000009536743,35.624595642089844
8,8.099326133728027,244,1042,5.210000038146973,43.72392272949219
9,1.7087125778198242,0,1042,5.210000038146973,45.43263626098633
10,0.00023365073138847947,0,1042,5.210000038146973,45.43286895751953
11,2.522669553756714,0,1042,5.210000038146973,47.95553970336914
12,0.0004887580871582031,0,1042,5.210000038146973,47.95602798461914
13,0.4349684417247772,0,1042,5.210000038146973,48.390995025634766
14,0.0002805391850415617,0,1042,5.210000038146973,48.39127731323242
15,0.9372889995574951,0,1042,5.210000038146973,49.32856750488281
16,0.0011467933654785156,0,1042,5.210000038146973,49.329715728759766
17,1.96878182888031,0,1042,5.210000038146973,51.29849624633789
18,1.6689300537109375e-05,0,1042,5.210000038146973,51.29851150512695
19,1.9526838064193726,0,1042,5.210000038146973,53.25119400024414
20,0.0007994969491846859,0,1042,5.210000038146973,53.25199508666992
21,3.248267889022827,0,1042,5.210000038146973,56.50026321411133
22,12.36772632598877,344,1386,6.930000305175781,68.86798858642578
23,1.8515527248382568,0,1386,6.930000305175781,70.71954345703125
24,0.0006341938860714436,0,1386,6.930000305175781,70.72017669677734
25,3.229414939880371,0,1386,6.930000305175781,73.94959259033203
26,12.336348533630371,141,1527,7.635000228881836,86.28594207763672
27,4.766696453094482,0,1527,7.635000228881836,91.0526351928711
28,12.515265464782715,273,1800,9.0,103.56790161132812
29,1.0666546821594238,0,1800,9.0,104.63455963134766
30,0.00037352327490225434,0,1800,9.0,104.63493347167969
31,2.457207441329956,0,1800,9.0,107.0921401977539
32,0.0002821286325342953,0,1800,9.0,107.09242248535156
33,4.657236099243164,0,1800,9.0,111.7496566772461
34,28.49547004699707,878,2678,13.390000343322754,140.24513244628906
35,4.993542194366455,0,2678,13.390000343322754,145.23867797851562
36,28.64835548400879,45,2723,13.614999771118164,173.8870391845703
37,4.347268104553223,0,2723,13.614999771118164,178.23431396484375
38,12.579812049865723,365,3088,15.440000534057617,190.8141326904297
39,2.862795352935791,0,3088,15.440000534057617,193.6769256591797
40,5.947685241699219,191,3279,16.395000457763672,199.62460327148438
41,3.401116132736206,0,3279,16.395000457763672,203.02572631835938
42,19.751842498779297,641,3920,19.600000381469727,222.77757263183594
43,4.632474899291992,0,3920,19.600000381469727,227.41004943847656
44,9.215015411376953,258,4178,20.89000129699707,236.62506103515625
45,2.8186793327331543,0,4178,20.89000129699707,239.44374084472656
46,0.0011197725543752313,0,4178,20.89000129699707,239.44485473632812
47,2.15464448928833,0,4178,20.89000129699707,241.59950256347656
48,8.933768272399902,19,4197,20.985000610351562,250.53326416015625
49,0.3088163733482361,0,4197,20.985000610351562,250.8420867919922
50,0.0003957748122047633,0,4197,20.985000610351562,250.8424835205078
51,2.682790517807007,0,4197,20.985000610351562,253.5252685546875
52,2.146819829940796,63,4260,21.299999237060547,255.67208862304688
53,0.4167986214160919,0,4260,21.299999237060547,256.0888977050781
54,0.00029404956148937345,0,4260,21.299999237060547,256.0892028808594
55,3.130223274230957,0,4260,21.299999237060547,259.21942138671875
56,10.001625061035156,221,4481,22.405000686645508,269.2210388183594
57,0.531005859375,0,4481,22.405000686645508,269.7520446777344
58,0.0003353807551320642,0,4481,22.405000686645508,269.75238037109375
59,1.1663686037063599,0,4481,22.405000686645508,270.91876220703125
60,0.006306965835392475,0,4481,22.405000686645508,270.9250793457031
61,0.2826009690761566,0,4481,22.405000686645508,271.2076721191406
62,0.0014209747314453125,1,4482,22.40999984741211,271.2091064453125
63,0.27476561069488525,0,4482,22.40999984741211,271.48388671875
64,2.8424346446990967,51,4533,22.665000915527344,274.3263244628906
65,3.4442803859710693,0,4533,22.665000915527344,277.7705993652344
66,11.124735832214355,356,4889,24.44499969482422,288.89532470703125
67,1.9354974031448364,0,4889,24.44499969482422,290.830810546875
68,0.00013904343359172344,0,4889,24.44499969482422,290.8309631347656
69,0.11644826829433441,0,4889,24.44499969482422,290.9474182128906
70,0.00016835119458846748,0,4889,24.44499969482422,290.9476013183594
71,4.466975688934326,0,4889,24.44499969482422,295.4145812988281
72,17.27580451965332,530,5419,27.094999313354492,312.6903991699219
73,3.4223101139068604,0,5419,27.094999313354492,316.1127014160156
74,0.0007851918344385922,0,5419,27.094999313354492,316.1134948730469
75,4.4289751052856445,0,5419,27.094999313354492,320.54248046875
76,1.813350796699524,57,5476,27.3799991607666,322.3558349609375
77,0.019196245819330215,0,5476,27.3799991607666,322.3750305175781
78,0.0003258387150708586,0,5476,27.3799991607666,322.3753662109375
79,3.235358715057373,0,5476,27.3799991607666,325.6107177734375
80,0.0010363260516896844,0,5476,27.3799991607666,325.61175537109375
81,4.67230749130249,0,5476,27.3799991607666,330.2840576171875
82,17.05260467529297,489,5965,29.82499885559082,347.336669921875
83,4.9657673835754395,0,5965,29.82499885559082,352.30242919921875
84,14.17251205444336,74,6039,30.19500160217285,366.4749450683594
