Primitive Index,duration,collected,total,percentage,totalDuration
0,6.1663336753845215,253,253,1.2649999856948853,6.1663336753845215
1,2.1378118991851807,0,253,1.2649999856948853,8.304145812988281
2,0.0023452441673725843,0,253,1.2649999856948853,8.306490898132324
3,4.2609639167785645,0,253,1.2649999856948853,12.567455291748047
4,0.0009885372128337622,0,253,1.2649999856948853,12.56844425201416
5,1.615217924118042,0,253,1.2649999856948853,14.183662414550781
6,8.670549392700195,303,556,2.7799999713897705,22.854211807250977
7,0.27735841274261475,0,556,2.7799999713897705,23.13157081604004
8,0.0001664611481828615,0,556,2.7799999713897705,23.131736755371094
9,1.8245514631271362,0,556,2.7799999713897705,24.956287384033203
10,0.00027172776754014194,0,556,2.7799999713897705,24.956558227539062
11,4.3579325675964355,0,556,2.7799999713897705,29.314491271972656
12,7.701826572418213,228,784,3.9200000762939453,37.016319274902344
13,1.594240427017212,0,784,3.9200000762939453,38.61056137084961
14,0.00013192494225222617,0,784,3.9200000762939453,38.610694885253906
15,2.1443793773651123,0,784,3.9200000762939453,40.75507354736328
16,0.0004867712559644133,0,784,3.9200000762939453,40.75556182861328
17,2.6700780391693115,0,784,3.9200000762939453,43.42564010620117
18,0.0002849102020263672,0,784,3.9200000762939453,43.425926208496094
19,3.1890759468078613,0,784,3.9200000762939453,46.6150016784668
20,13.571823120117188,340,1124,5.62000036239624,60.186824798583984
21,2.5754129886627197,0,1124,5.62000036239624,62.762237548828125
22,6.192625999450684,193,1317,6.5849995613098145,68.95486450195312
23,4.467749118804932,0,1317,6.5849995613098145,73.42261505126953
24,19.196916580200195,539,1856,9.279999732971191,92.6195297241211
25,4.346652507781982,0,1856,9.279999732971191,96.96617889404297
26,14.502790451049805,370,2226,11.130000114440918,111.4689712524414
27,1.6502093076705933,0,2226,11.130000114440918,113.11917877197266
28,4.6006317138671875,123,2349,11.744999885559082,117.71981048583984
29,2.199402093887329,0,2349,11.744999885559082,119.9192123413086
30,0.0015691915759816766,0,2349,11.744999885559082,119.92078399658203
31,4.116685390472412,0,2349,11.744999885559082,124.03746795654297
32,16.954055786132812,432,2781,13.905000686645508,140.99151611328125
33,0.25985226035118103,0,2781,13.905000686645508,141.25137329101562
34,0.00044664027518592775,0,2781,13.905000686645508,141.25181579589844
35,0.6484376788139343,0,2781,13.905000686645508,141.90025329589844
36,0.001385807991027832,0,2781,13.905000686645508,141.90164184570312
37,4.379958629608154,0,2781,13.905000686645508,146.28160095214844
38,0.0021542110480368137,0,2781,13.905000686645508,146.28375244140625
39,4.326616287231445,0,2781,13.905000686645508,150.61036682128906
40,0.0012064973125234246,0,2781,13.905000686645508,150.611572265625
41,1.0576627254486084,0,2781,13.905000686645508,151.6692352294922
42,7.875082015991211,232,3013,15.0649995803833,159.5443115234375
43,1.5711103677749634,0,3013,15.0649995803833,161.11541748046875
44,0.0017499924870207906,0,3013,15.0649995803833,161.11717224121094
45,1.7847929000854492,0,3013,15.0649995803833,162.90196228027344
46,6.671688079833984,172,3185,15.925000190734863,169.5736541748047
47,3.8543195724487305,0,3185,15.925000190734863,173.427978515625
48,7.16782283782959,200,3385,16.924999237060547,180.59579467773438
49,3.2153282165527344,0,3385,16.924999237060547,183.81112670898438
50,15.589025497436523,383,3768,18.84000015258789,199.400146484375
51,1.430750846862793,0,3768,18.84000015258789,200.83090209960938
52,0.00026147052994929254,0,3768,18.84000015258789,200.83116149902344
53,1.6778086423873901,0,3768,18.84000015258789,202.50897216796875
54,3.692347526550293,109,3877,19.385000228881836,206.20132446289062
55,3.4645540714263916,0,3877,19.385000228881836,209.66587829589844
56,16.15004539489746,297,4174,20.8700008392334,225.81591796875
57,1.109544038772583,0,4174,20.8700008392334,226.9254608154297
58,0.00272591901011765,0,4174,20.8700008392334,226.92819213867188
59,1.1910138130187988,0,4174,20.8700008392334,228.11920166015625
60,0.00028113523148931563,0,4174,20.8700008392334,228.11947631835938
61,2.574406862258911,0,4174,20.8700008392334,230.69387817382812
62,0.00043491521500982344,0,4174,20.8700008392334,230.69432067871094
63,1.440958857536316,0,4174,20.8700008392334,232.13528442382812
64,3.7749607599835144e-06,0,4174,20.8700008392334,232.13528442382812
65,4.391897201538086,0,4174,20.8700008392334,236.5271759033203
66,13.23090934753418,294,4468,22.34000015258789,249.75808715820312
67,4.89312219619751,0,4468,22.34000015258789,254.65121459960938
68,13.616631507873535,144,4612,23.059999465942383,268.2678527832031
69,2.636258363723755,0,4612,23.059999465942383,270.90411376953125
70,8.065506935119629,126,4738,23.690000534057617,278.9696350097656
71,0.20284295082092285,0,4738,23.690000534057617,279.1724853515625
72,0.00025391578674316406,0,4738,23.690000534057617,279.1727294921875
73,1.6790771484375,0,4738,23.690000534057617,280.851806640625
74,1.6495463848114014,48,4786,23.93000030517578,282.5013427734375
75,3.4649760723114014,0,4786,23.93000030517578,285.96630859375
76,8.391094207763672,110,4896,24.479999542236328,294.3573913574219
77,2.5495166778564453,0,4896,24.479999542236328,296.90692138671875
78,16.265310287475586,243,5139,25.69499969482422,313.1722412109375
79,4.192291259765625,0,5139,25.69499969482422,317.3645324707031
80,19.396486282348633,353,5492,27.459999084472656,336.7610168457031
81,4.055184841156006,0,5492,27.459999084472656,340.8161926269531
82,8.237425804138184,111,5603,28.014999389648438,349.0536193847656
83,3.46157169342041,0,5603,28.014999389648438,352.51519775390625
84,0.0019387899665161967,0,5603,28.014999389648438,352.51715087890625
85,4.087733745574951,0,5603,28.014999389648438,356.6048889160156
86,0.0007820377359166741,0,5603,28.014999389648438,356.6056823730469
87,0.13514401018619537,0,5603,28.014999389648438,356.7408142089844
88,0.0006282081012614071,0,5603,28.014999389648438,356.741455078125
89,0.4291665852069855,0,5603,28.014999389648438,357.1706237792969
