Primitive Index,duration,collected,total,percentage,totalDuration
0,6.1663336753845215,253,253,1.2649999856948853,6.1663336753845215
1,3.088823080062866,0,253,1.2649999856948853,9.255156517028809
2,6.613912105560303,244,497,2.484999895095825,15.869068145751953
3,3.881910562515259,0,497,2.484999895095825,19.750978469848633
4,13.047527313232422,405,902,4.509999752044678,32.79850769042969
5,3.6735591888427734,0,902,4.509999752044678,36.472068786621094
6,11.832253456115723,360,1262,6.310000419616699,48.3043212890625
7,3.648397922515869,0,1262,6.310000419616699,51.952720642089844
8,19.476167678833008,586,1848,9.239999771118164,71.42888641357422
9,3.3619093894958496,0,1848,9.239999771118164,74.7907943725586
10,6.039477825164795,205,2053,10.265000343322754,80.83026885986328
11,4.079349994659424,0,2053,10.265000343322754,84.90962219238281
12,10.766782760620117,300,2353,11.765000343322754,95.67640686035156
13,3.2911906242370605,0,2353,11.765000343322754,98.96759796142578
14,2.8293585777282715,88,2441,12.204999923706055,101.79695892333984
15,0.7473740577697754,0,2441,12.204999923706055,102.5443344116211
16,7.152557373046875e-05,0,2441,12.204999923706055,102.54440307617188
17,3.448906898498535,0,2441,12.204999923706055,105.9933090209961
18,1.9219521284103394,47,2488,12.4399995803833,107.9152603149414
19,0.99794602394104,0,2488,12.4399995803833,108.9132080078125
20,8.225440979003906e-05,0,2488,12.4399995803833,108.91329193115234
21,0.21479615569114685,0,2488,12.4399995803833,109.12808990478516
22,0.00013192494225222617,0,2488,12.4399995803833,109.12821960449219
23,2.194530725479126,0,2488,12.4399995803833,111.32275390625
24,0.0005213419208303094,0,2488,12.4399995803833,111.32327270507812
25,2.691821575164795,0,2488,12.4399995803833,114.01509094238281
26,9.499723434448242,139,2627,13.13499927520752,123.51481628417969
27,3.47379994392395,0,2627,13.13499927520752,126.98861694335938
28,11.644874572753906,293,2920,14.59999942779541,138.63348388671875
29,3.2063159942626953,0,2920,14.59999942779541,141.8397979736328
30,0.0002312660071766004,0,2920,14.59999942779541,141.84002685546875
31,4.568111419677734,0,2920,14.59999942779541,146.40814208984375
32,10.1708984375,356,3276,16.380001068115234,156.57904052734375
33,1.8129992485046387,0,3276,16.380001068115234,158.3920440673828
34,3.218650817871094e-05,0,3276,16.380001068115234,158.39207458496094
35,1.6677284240722656,0,3276,16.380001068115234,160.05979919433594
36,0.0007335344562307,0,3276,16.380001068115234,160.06053161621094
37,4.304441928863525,0,3276,16.380001068115234,164.36497497558594
38,0.03353635221719742,0,3276,16.380001068115234,164.3985137939453
39,2.312744617462158,0,3276,16.380001068115234,166.7112579345703
40,3.6160148738417774e-05,0,3276,16.380001068115234,166.71128845214844
41,0.07316574454307556,0,3276,16.380001068115234,166.78445434570312
42,2.0662942915805615e-05,0,3276,16.380001068115234,166.7844696044922
43,2.62192964553833,0,3276,16.380001068115234,169.40640258789062
44,9.662409782409668,254,3530,17.649999618530273,179.06881713867188
45,3.6231276988983154,0,3530,17.649999618530273,182.6919403076172
46,21.571901321411133,664,4194,20.970001220703125,204.2638397216797
47,4.423750400543213,0,4194,20.970001220703125,208.68759155273438
48,21.441843032836914,639,4833,24.165000915527344,230.1294403076172
49,3.6265289783477783,0,4833,24.165000915527344,233.75596618652344
50,34.55415344238281,650,5483,27.415000915527344,268.31011962890625
51,0.19548417627811432,0,5483,27.415000915527344,268.505615234375
52,0.0006031995289959013,0,5483,27.415000915527344,268.5062255859375
53,1.6883430480957031,0,5483,27.415000915527344,270.194580078125
54,0.3014856278896332,6,5489,27.44499969482422,270.4960632324219
55,0.5826435685157776,0,5489,27.44499969482422,271.0787048339844
56,6.437301635742188e-05,0,5489,27.44499969482422,271.0787658691406
57,2.1158111095428467,0,5489,27.44499969482422,273.194580078125
58,0.0065938630141317844,0,5489,27.44499969482422,273.201171875
59,2.255241632461548,0,5489,27.44499969482422,275.4564208984375
60,3.4173328458564356e-05,0,5489,27.44499969482422,275.4564514160156
61,4.773343563079834,0,5489,27.44499969482422,280.22979736328125
62,19.013891220092773,421,5910,29.55000114440918,299.2436828613281
63,4.535500526428223,0,5910,29.55000114440918,303.7791748046875
64,2.801543951034546,12,5922,29.60999870300293,306.5807189941406
65,2.3464369773864746,0,5922,29.60999870300293,308.9271545410156
66,7.947285484988242e-05,0,5922,29.60999870300293,308.92724609375
67,4.846236705780029,0,5922,29.60999870300293,313.7734680175781
68,10.788938522338867,36,5958,29.78999900817871,324.5624084472656
69,4.834718227386475,0,5958,29.78999900817871,329.3971252441406
70,10.692768096923828,113,6071,30.354999542236328,340.08990478515625
71,1.2241733074188232,0,6071,30.354999542236328,341.3140869140625
72,0.00030060712015256286,0,6071,30.354999542236328,341.31439208984375
73,2.1062960624694824,0,6071,30.354999542236328,343.4206848144531
74,17.2414493560791,364,6435,32.17499923706055,360.6621398925781
75,4.558394432067871,0,6435,32.17499923706055,365.22052001953125
76,19.427322387695312,243,6678,33.38999938964844,384.6478271484375
77,3.3902523517608643,0,6678,33.38999938964844,388.0380859375
78,9.695390701293945,221,6899,34.494998931884766,397.7334899902344
79,1.8243848085403442,0,6899,34.494998931884766,399.557861328125
80,8.369711576960981e-05,0,6899,34.494998931884766,399.5579528808594
81,2.2046780586242676,0,6899,34.494998931884766,401.76263427734375
82,0.000723222445230931,0,6899,34.494998931884766,401.76336669921875
83,2.362220048904419,0,6899,34.494998931884766,404.1255798339844
84,13.723870277404785,356,7255,36.27499771118164,417.8494567871094
85,1.0175596475601196,0,7255,36.27499771118164,418.86700439453125
86,2.321097235835623e-05,0,7255,36.27499771118164,418.8670349121094
87,3.508251428604126,0,7255,36.27499771118164,422.3752746582031
88,22.59198570251465,556,7811,39.05500030517578,444.9672546386719
89,4.042463302612305,0,7811,39.05500030517578,449.00970458984375
90,1.871678352355957,42,7853,39.26499938964844,450.8813781738281
91,3.2977564334869385,0,7853,39.26499938964844,454.17913818359375
92,18.999340057373047,440,8293,41.46500015258789,473.178466796875
93,0.6035408973693848,0,8293,41.46500015258789,473.7820129394531
94,0.00013232469791546464,0,8293,41.46500015258789,473.7821350097656
95,2.0048630237579346,0,8293,41.46500015258789,475.7869873046875
96,0.0004045168461743742,0,8293,41.46500015258789,475.7873840332031
97,3.4504635334014893,0,8293,41.46500015258789,479.23785400390625
98,17.648983001708984,310,8603,43.01499938964844,496.8868408203125
99,3.914344072341919,0,8603,43.01499938964844,500.8011779785156
100,8.102688789367676,215,8818,44.09000015258789,508.90386962890625
101,2.568410634994507,0,8818,44.09000015258789,511.4722900390625
102,16.571407318115234,317,9135,45.67499923706055,528.043701171875
103,1.9733833074569702,0,9135,45.67499923706055,530.01708984375
104,0.774298369884491,0,9135,45.67499923706055,530.7913818359375
105,0.7733094692230225,0,9135,45.67499923706055,531.564697265625
106,0.00040849047945812345,0,9135,45.67499923706055,531.5651245117188
107,1.425378441810608,0,9135,45.67499923706055,532.990478515625
108,3.178914312229608e-06,0,9135,45.67499923706055,532.990478515625
109,1.8911526203155518,0,9135,45.67499923706055,534.8816528320312
110,0.0008511542691849172,0,9135,45.67499923706055,534.8825073242188
111,0.8921611905097961,0,9135,45.67499923706055,535.774658203125
112,0.3069613575935364,1,9136,45.68000030517578,536.0816040039062
113,4.629976272583008,0,9136,45.68000030517578,540.7116088867188
114,0.14101995527744293,0,9136,45.68000030517578,540.8526000976562
115,3.6800920963287354,0,9136,45.68000030517578,544.53271484375
116,0.0007677077664993703,0,9136,45.68000030517578,544.5335083007812
117,1.9681941270828247,0,9136,45.68000030517578,546.501708984375
118,0.18951649963855743,0,9136,45.68000030517578,546.6912231445312
119,1.2369608879089355,0,9136,45.68000030517578,547.9281616210938
120,12.199840545654297,264,9400,47.0,560.1279907226562
121,3.454911470413208,0,9400,47.0,563.5828857421875
122,0.4830624461174011,7,9407,47.03499984741211,564.06591796875
123,4.240241050720215,0,9407,47.03499984741211,568.30615234375
124,2.915666103363037,69,9476,47.380001068115234,571.2218017578125
125,4.470071792602539,0,9476,47.380001068115234,575.69189453125
126,3.1836867332458496,31,9507,47.53499984741211,578.8756103515625
127,1.1782596111297607,0,9507,47.53499984741211,580.0538940429688
128,0.00010967253911076114,0,9507,47.53499984741211,580.0540161132812
129,0.37544259428977966,0,9507,47.53499984741211,580.429443359375
130,2.7418134777690284e-05,0,9507,47.53499984741211,580.429443359375
131,0.9481061100959778,0,9507,47.53499984741211,581.3775634765625
132,0.00018795330834109336,0,9507,47.53499984741211,581.3777465820312
133,2.6176772117614746,0,9507,47.53499984741211,583.9954223632812
134,13.248819351196289,150,9657,48.28499984741211,597.2442626953125
135,4.744668960571289,0,9657,48.28499984741211,601.9889526367188
136,10.797481536865234,91,9748,48.73999786376953,612.7864379882812
137,3.1164894104003906,0,9748,48.73999786376953,615.9029541015625
138,0.0007176403305493295,0,9748,48.73999786376953,615.9036865234375
139,0.9632990956306458,0,9748,48.73999786376953,616.8670043945312
140,0.00019510586571414024,0,9748,48.73999786376953,616.8671875
141,4.350802898406982,0,9748,48.73999786376953,621.218017578125
142,12.425061225891113,197,9945,49.724998474121094,633.64306640625
143,4.22759485244751,0,9945,49.724998474121094,637.8706665039062
144,15.01855754852295,136,10081,50.40500259399414,652.8892211914062
145,4.7395524978637695,0,10081,50.40500259399414,657.6287841796875
146,17.195180892944336,137,10218,51.090003967285156,674.823974609375
147,2.2211835384368896,0,10218,51.090003967285156,677.045166015625
148,0.00024109742662403733,0,10218,51.090003967285156,677.04541015625
149,0.49648529291152954,0,10218,51.090003967285156,677.5418701171875
150,0.00010776099952636287,0,10218,51.090003967285156,677.5419921875
151,0.22956719994544983,0,10218,51.090003967285156,677.7715454101562
152,5.6682616559555754e-05,0,10218,51.090003967285156,677.7716064453125
153,4.231604099273682,0,10218,51.090003967285156,682.0032348632812
154,12.96822452545166,164,10382,51.90999984741211,694.971435546875
155,4.254121780395508,0,10382,51.90999984741211,699.2255859375
156,4.9669599533081055,82,10464,52.31999588012695,704.1925659179688
157,4.238345623016357,0,10464,52.31999588012695,708.430908203125
158,11.570109367370605,56,10520,52.60000228881836,720.0010375976562
159,4.271097183227539,0,10520,52.60000228881836,724.2721557617188
160,0.002223650459200144,0,10520,52.60000228881836,724.2743530273438
161,0.2693856954574585,0,10520,52.60000228881836,724.5437622070312
162,11.021527290344238,17,10537,52.68499755859375,735.5653076171875
163,0.8117341995239258,0,10537,52.68499755859375,736.3770141601562
164,0.00019550345314200968,0,10537,52.68499755859375,736.377197265625
165,4.901360988616943,0,10537,52.68499755859375,741.278564453125
166,0.5012795329093933,1,10538,52.689998626708984,741.7798461914062
167,1.7457735538482666,0,10538,52.689998626708984,743.525634765625
168,1.788139229574881e-06,0,10538,52.689998626708984,743.525634765625
169,0.08597007393836975,0,10538,52.689998626708984,743.6116333007812
170,1.9768873244174756e-05,0,10538,52.689998626708984,743.6116333007812
171,2.5482773780822754,0,10538,52.689998626708984,746.159912109375
172,0.011464456096291542,0,10538,52.689998626708984,746.17138671875
173,1.3457832336425781,0,10538,52.689998626708984,747.5171508789062
174,0.0002781549992505461,0,10538,52.689998626708984,747.5174560546875
175,0.23213724792003632,0,10538,52.689998626708984,747.7495727539062
176,0.00020424523972906172,0,10538,52.689998626708984,747.749755859375
177,0.3618861734867096,0,10538,52.689998626708984,748.1116333007812
178,0.00011136133980471641,0,10538,52.689998626708984,748.1117553710938
179,1.9836745262145996,0,10538,52.689998626708984,750.095458984375
180,0.0004401802725624293,0,10538,52.689998626708984,750.0958862304688
181,2.212454080581665,0,10538,52.689998626708984,752.308349609375
182,16.15105628967285,42,10580,52.89999771118164,768.4594116210938
183,2.602994203567505,0,10580,52.89999771118164,771.0623779296875
184,26.14676284790039,511,11091,55.45499801635742,797.2091674804688
185,3.3787388801574707,0,11091,55.45499801635742,800.587890625
186,16.022024154663086,409,11500,57.5,816.6099243164062
187,3.375138998031616,0,11500,57.5,819.9850463867188
188,5.920711517333984,154,11654,58.27000045776367,825.90576171875
189,1.838894009590149,0,11654,58.27000045776367,827.74462890625
190,0.0003550449910108,0,11654,58.27000045776367,827.7449951171875
191,2.1190357208251953,0,11654,58.27000045776367,829.864013671875
192,4.274046421051025,74,11728,58.63999557495117,834.1380615234375
193,0.5140957832336426,0,11728,58.63999557495117,834.6521606445312
194,0.0002643465995788574,0,11728,58.63999557495117,834.6524047851562
195,0.8476150631904602,0,11728,58.63999557495117,835.5
196,0.000865161360707134,0,11728,58.63999557495117,835.5008544921875
197,4.250572681427002,0,11728,58.63999557495117,839.7514038085938
198,3.136455774307251,27,11755,58.775001525878906,842.8878784179688
199,2.7044460773468018,0,11755,58.775001525878906,845.5923461914062
200,0.0004834930005017668,0,11755,58.775001525878906,845.5928344726562
201,2.427825689315796,0,11755,58.775001525878906,848.0206298828125
202,0.00020821888756472617,0,11755,58.775001525878906,848.0208129882812
203,1.9668470621109009,0,11755,58.775001525878906,849.9876708984375
204,15.571959495544434,250,12005,60.025001525878906,865.5596313476562
205,4.069454669952393,0,12005,60.025001525878906,869.6290893554688
206,27.826162338256836,444,12449,62.244998931884766,897.4552612304688
207,1.2347767353057861,0,12449,62.244998931884766,898.6900634765625
208,4.371006980363745e-06,0,12449,62.244998931884766,898.6900634765625
209,3.639005184173584,0,12449,62.244998931884766,902.3290405273438
210,25.77155876159668,205,12654,63.27000427246094,928.1005859375
211,0.6014144420623779,0,12654,63.27000427246094,928.7020263671875
212,0.0006663799285888672,0,12654,63.27000427246094,928.7026977539062
213,0.4183494448661804,0,12654,63.27000427246094,929.1210327148438
214,0.0016351540107280016,0,12654,63.27000427246094,929.1226806640625
215,0.15231017768383026,0,12654,63.27000427246094,929.2749633789062
216,0.0010903675574809313,0,12654,63.27000427246094,929.2760620117188
217,0.4573118984699249,0,12654,63.27000427246094,929.7333984375
218,0.0005046526202932,0,12654,63.27000427246094,929.73388671875
219,1.585919737815857,0,12654,63.27000427246094,931.31982421875
220,5.639930248260498,106,12760,63.80000305175781,936.9597778320312
221,3.9219329357147217,0,12760,63.80000305175781,940.8817138671875
222,16.234130859375,203,12963,64.81500244140625,957.1158447265625
223,3.030872106552124,0,12963,64.81500244140625,960.146728515625
224,9.872261047363281,164,13127,65.63500213623047,970.0189819335938
225,3.3007304668426514,0,13127,65.63500213623047,973.3197021484375
226,0.7421761751174927,19,13146,65.72999572753906,974.0618896484375
227,0.990328848361969,0,13146,65.72999572753906,975.05224609375
228,0.0005912781925871968,0,13146,65.72999572753906,975.0528564453125
229,0.5051122307777405,0,13146,65.72999572753906,975.5579833984375
230,0.0016784666804596782,0,13146,65.72999572753906,975.5596313476562
231,4.802189826965332,0,13146,65.72999572753906,980.36181640625
232,0.33203256130218506,3,13149,65.74500274658203,980.69384765625
233,4.203321933746338,0,13149,65.74500274658203,984.8971557617188
234,0.1432991772890091,3,13152,65.76000213623047,985.0404663085938
235,1.3310383558273315,0,13152,65.76000213623047,986.3715209960938
236,18.615758895874023,146,13298,66.48999786376953,1004.9873046875
237,2.500649929046631,0,13298,66.48999786376953,1007.4879760742188
238,0.001052021631039679,0,13298,66.48999786376953,1007.489013671875
239,0.5995475649833679,0,13298,66.48999786376953,1008.0885620117188
240,0.00041003653313964605,0,13298,66.48999786376953,1008.0889892578125
241,2.204427480697632,0,13298,66.48999786376953,1010.2933959960938
242,18.00313377380371,68,13366,66.82999420166016,1028.2965087890625
243,0.3644835352897644,0,13366,66.82999420166016,1028.6610107421875
244,0.00011047870793845505,0,13366,66.82999420166016,1028.6611328125
245,3.211339235305786,0,13366,66.82999420166016,1031.8724365234375
