Primitive Index,duration,collected,total,percentage,totalDuration
0,6.1663336753845215,253,253,1.2649999856948853,6.1663336753845215
1,3.760995864868164,0,253,1.2649999856948853,9.927330017089844
2,8.78158950805664,304,557,2.7850000858306885,18.708919525146484
3,2.588168144226074,0,557,2.7850000858306885,21.297088623046875
4,0.00036716461181640625,0,557,2.7850000858306885,21.297454833984375
5,3.501507043838501,0,557,2.7850000858306885,24.798961639404297
6,12.404467582702637,391,948,4.740000247955322,37.20343017578125
7,4.642651081085205,0,948,4.740000247955322,41.8460807800293
8,13.045838356018066,368,1316,6.580000400543213,54.89191818237305
9,1.4286205768585205,0,1316,6.580000400543213,56.32053756713867
10,0.0002121953439200297,0,1316,6.580000400543213,56.32075119018555
11,1.9211955070495605,0,1316,6.580000400543213,58.241947174072266
12,9.363447189331055,245,1561,7.805000305175781,67.60539245605469
13,0.47511211037635803,0,1561,7.805000305175781,68.08050537109375
14,0.00018319465743843466,0,1561,7.805000305175781,68.0806884765625
15,0.051233626902103424,0,1561,7.805000305175781,68.13191986083984
16,0.00016848245286382735,0,1561,7.805000305175781,68.13208770751953
17,3.5113613605499268,0,1561,7.805000305175781,71.64344787597656
18,13.813218116760254,376,1937,9.6850004196167,85.4566650390625
19,4.267401695251465,0,1937,9.6850004196167,89.72406768798828
20,18.999786376953125,557,2494,12.470000267028809,108.7238540649414
21,0.9557343125343323,0,2494,12.470000267028809,109.6795883178711
22,0.00022490818810183555,0,2494,12.470000267028809,109.6798095703125
23,0.6610344052314758,0,2494,12.470000267028809,110.3408432006836
24,0.0005292892456054688,0,2494,12.470000267028809,110.34136962890625
25,4.579253196716309,0,2494,12.470000267028809,114.92062377929688
26,6.490964889526367,197,2691,13.455000877380371,121.41159057617188
27,0.39136528968811035,0,2691,13.455000877380371,121.8029556274414
28,0.0002634412085171789,0,2691,13.455000877380371,121.80322265625
29,1.6710422039031982,0,2691,13.455000877380371,123.4742660522461
30,17.913837432861328,588,3279,16.395000457763672,141.3881072998047
31,2.825692653656006,0,3279,16.395000457763672,144.21380615234375
32,3.5436863899230957,105,3384,16.920000076293945,147.7574920654297
33,3.395423650741577,0,3384,16.920000076293945,151.1529083251953
34,19.873132705688477,610,3994,19.969999313354492,171.0260467529297
35,3.1677637100219727,0,3994,19.969999313354492,174.19381713867188
36,10.073863983154297,304,4298,21.489999771118164,184.26768493652344
37,3.0174825191497803,0,4298,21.489999771118164,187.28517150878906
38,22.000492095947266,679,4977,24.885000228881836,209.28565979003906
39,2.782158613204956,0,4977,24.885000228881836,212.0678253173828
40,0.0009155298466794193,0,4977,24.885000228881836,212.06874084472656
41,2.3447811603546143,0,4977,24.885000228881836,214.4135284423828
42,8.66254122229293e-05,0,4977,24.885000228881836,214.4136199951172
43,2.949955701828003,0,4977,24.885000228881836,217.3635711669922
44,1.4961636066436768,34,5011,25.05500030517578,218.8597412109375
45,2.1910247802734375,0,5011,25.05500030517578,221.05076599121094
46,0.00037213164614513516,0,5011,25.05500030517578,221.05113220214844
47,1.8989094495773315,0,5011,25.05500030517578,222.95004272460938
48,0.0001227855682373047,0,5011,25.05500030517578,222.95016479492188
49,1.741032600402832,0,5011,25.05500030517578,224.69119262695312
50,0.0003050764207728207,0,5011,25.05500030517578,224.69149780273438
51,2.833162307739258,0,5011,25.05500030517578,227.524658203125
52,1.3148620128631592,1,5012,25.060001373291016,228.8395233154297
53,4.0070672035217285,0,5012,25.060001373291016,232.84658813476562
54,3.336493730545044,75,5087,25.435001373291016,236.18307495117188
55,1.1797664165496826,0,5087,25.435001373291016,237.3628387451172
56,0.0001831849367590621,0,5087,25.435001373291016,237.36302185058594
57,3.46335506439209,0,5087,25.435001373291016,240.8263702392578
58,3.17706561088562,17,5104,25.520000457763672,244.00343322753906
59,2.09346866607666,0,5104,25.520000457763672,246.09690856933594
60,0.0021616616286337376,0,5104,25.520000457763672,246.0990753173828
61,1.4543592929840088,0,5104,25.520000457763672,247.55343627929688
62,25.778587341308594,606,5710,28.549999237060547,273.33203125
63,3.3972275257110596,0,5710,28.549999237060547,276.729248046875
64,0.0016657512169331312,0,5710,28.549999237060547,276.7309265136719
65,1.4277925491333008,0,5710,28.549999237060547,278.1587219238281
66,23.23805809020996,512,6222,31.110000610351562,301.39678955078125
67,0.9566389322280884,0,6222,31.110000610351562,302.3534240722656
68,3.33791904267855e-05,0,6222,31.110000610351562,302.35345458984375
69,4.409170627593994,0,6222,31.110000610351562,306.76263427734375
70,21.31338119506836,477,6699,33.494998931884766,328.0760192871094
71,2.1007559299468994,0,6699,33.494998931884766,330.1767883300781
72,5.445382595062256,142,6841,34.20499801635742,335.6221618652344
73,4.618682384490967,0,6841,34.20499801635742,340.2408447265625
74,2.676142930984497,35,6876,34.380001068115234,342.9169921875
75,1.131826400756836,0,6876,34.380001068115234,344.048828125
76,0.00014146168541628867,0,6876,34.380001068115234,344.0489807128906
77,2.2581872940063477,0,6876,34.380001068115234,346.3071594238281
78,0.0005420048837549984,0,6876,34.380001068115234,346.3077087402344
79,3.977060079574585,0,6876,34.380001068115234,350.2847595214844
80,0.0036946930922567844,0,6876,34.380001068115234,350.2884521484375
81,0.19262196123600006,0,6876,34.380001068115234,350.4810791015625
82,6.599940776824951,79,6955,34.775001525878906,357.0810241699219
83,0.20483243465423584,0,6955,34.775001525878906,357.2858581542969
84,5.404300463851541e-05,0,6955,34.775001525878906,357.2859191894531
85,0.005765059031546116,0,6955,34.775001525878906,357.29168701171875
86,5.563100057770498e-05,0,6955,34.775001525878906,357.291748046875
87,0.5831896066665649,0,6955,34.775001525878906,357.87493896484375
88,6.834665691712871e-05,0,6955,34.775001525878906,357.875
89,0.09986267238855362,0,6955,34.775001525878906,357.974853515625
90,4.768371218233369e-05,0,6955,34.775001525878906,357.97491455078125
91,2.1400794982910156,0,6955,34.775001525878906,360.114990234375
92,0.0008678435697220266,0,6955,34.775001525878906,360.1158447265625
93,2.9967496395111084,0,6955,34.775001525878906,363.1125793457031
94,9.012739181518555,25,6980,34.900001525878906,372.12530517578125
95,2.2269792556762695,0,6980,34.900001525878906,374.352294921875
96,0.0028355915565043688,0,6980,34.900001525878906,374.3551330566406
97,2.4352941513061523,0,6980,34.900001525878906,376.7904357910156
98,2.5431314497836865e-05,0,6980,34.900001525878906,376.79046630859375
99,3.7771196365356445,0,6980,34.900001525878906,380.5675964355469
100,24.47390365600586,206,7186,35.93000030517578,405.04150390625
101,4.448635101318359,0,7186,35.93000030517578,409.4901428222656
102,18.499109268188477,467,7653,38.26499938964844,427.9892578125
103,2.1916749477386475,0,7653,38.26499938964844,430.1809387207031
104,0.00040133969741873443,0,7653,38.26499938964844,430.18133544921875
105,2.8710031509399414,0,7653,38.26499938964844,433.0523376464844
106,19.958951950073242,118,7771,38.85499954223633,453.01129150390625
107,1.439904808998108,0,7771,38.85499954223633,454.4512023925781
108,1.2248584032058716,0,7771,38.85499954223633,455.6760559082031
109,0.11389264464378357,0,7771,38.85499954223633,455.7899475097656
110,0.00018974144768435508,0,7771,38.85499954223633,455.7901306152344
111,3.419217586517334,0,7771,38.85499954223633,459.2093505859375
112,21.37386703491211,410,8181,40.904998779296875,480.5832214355469
113,1.2751257419586182,0,8181,40.904998779296875,481.85833740234375
114,0.001107058022171259,0,8181,40.904998779296875,481.85943603515625
115,2.0905399322509766,0,8181,40.904998779296875,483.9499816894531
116,10.655394554138184,205,8386,41.93000030517578,494.6053771972656
117,4.431813716888428,0,8386,41.93000030517578,499.0372009277344
118,9.251818656921387,162,8548,42.73999786376953,508.2890319824219
119,4.834237575531006,0,8548,42.73999786376953,513.123291015625
120,9.414844512939453,73,8621,43.10499954223633,522.5381469726562
121,0.8613691926002502,0,8621,43.10499954223633,523.3995361328125
122,0.00037193382740952075,0,8621,43.10499954223633,523.39990234375
123,0.4114972651004791,0,8621,43.10499954223633,523.8114013671875
124,0.0006516774301417172,0,8621,43.10499954223633,523.8120727539062
125,4.5730156898498535,0,8621,43.10499954223633,528.3850708007812
126,15.019362449645996,182,8803,44.01499938964844,543.4044189453125
127,1.3815044164657593,0,8803,44.01499938964844,544.7859497070312
128,0.001875746645964682,0,8803,44.01499938964844,544.787841796875
129,3.520779609680176,0,8803,44.01499938964844,548.30859375
130,0.0003557446179911494,0,8803,44.01499938964844,548.3089599609375
131,2.453273296356201,0,8803,44.01499938964844,550.76220703125
132,15.059103012084961,189,8992,44.96000289916992,565.8212890625
133,2.0906662940979004,0,8992,44.96000289916992,567.9119262695312
134,0.00038226443575695157,0,8992,44.96000289916992,567.9122924804688
135,2.301393747329712,0,8992,44.96000289916992,570.2136840820312
136,0.00022490818810183555,0,8992,44.96000289916992,570.2139282226562
137,3.3790955543518066,0,8992,44.96000289916992,573.593017578125
138,15.408133506774902,397,9389,46.94499969482422,589.0011596679688
139,0.35515084862709045,0,9389,46.94499969482422,589.3563232421875
140,0.0004396835865918547,0,9389,46.94499969482422,589.3567504882812
141,0.3675912916660309,0,9389,46.94499969482422,589.724365234375
142,0.00027577081345953047,0,9389,46.94499969482422,589.7246704101562
143,3.9462692737579346,0,9389,46.94499969482422,593.6709594726562
144,7.546389579772949,89,9478,47.38999938964844,601.2173461914062
145,4.325779438018799,0,9478,47.38999938964844,605.5431518554688
146,2.7232303619384766,5,9483,47.415000915527344,608.266357421875
147,3.850506067276001,0,9483,47.415000915527344,612.1168823242188
148,19.415477752685547,103,9586,47.93000030517578,631.5323486328125
149,1.9501434564590454,0,9586,47.93000030517578,633.4824829101562
150,0.0024215399753302336,0,9586,47.93000030517578,633.4849243164062
151,3.471863269805908,0,9586,47.93000030517578,636.956787109375
152,21.338003158569336,104,9690,48.45000076293945,658.2947998046875
