Primitive Index,duration,collected,total,percentage,totalDuration
0,6.1663336753845215,253,253,1.2649999856948853,6.1663336753845215
1,4.65703821182251,0,253,1.2649999856948853,10.823371887207031
2,12.624666213989258,339,592,2.9600000381469727,23.44803810119629
3,2.1944425106048584,0,592,2.9600000381469727,25.642480850219727
4,3.4677793979644775,97,689,3.444999933242798,29.110260009765625
5,0.029991738498210907,0,689,3.444999933242798,29.14025115966797
6,1.4305113836599048e-05,0,689,3.444999933242798,29.1402645111084
7,4.165963172912598,0,689,3.444999933242798,33.30622863769531
8,0.15235432982444763,1,690,3.4499998092651367,33.45858383178711
9,1.983268141746521,0,690,3.4499998092651367,35.44185256958008
10,8.185704064089805e-05,0,690,3.4499998092651367,35.441932678222656
11,0.011214031837880611,0,690,3.4499998092651367,35.453147888183594
12,7.947285484988242e-05,0,690,3.4499998092651367,35.45322799682617
13,0.29195302724838257,0,690,3.4499998092651367,35.745182037353516
14,0.00014781951904296875,0,690,3.4499998092651367,35.745330810546875
15,2.6307973861694336,0,690,3.4499998092651367,38.376129150390625
16,0.14642760157585144,0,690,3.4499998092651367,38.52255630493164
17,2.689939498901367,0,690,3.4499998092651367,41.212493896484375
18,0.0008320807828567922,0,690,3.4499998092651367,41.21332550048828
19,4.148503303527832,0,690,3.4499998092651367,45.3618278503418
20,0.002146561862900853,0,690,3.4499998092651367,45.363975524902344
21,2.757977247238159,0,690,3.4499998092651367,48.121952056884766
22,0.00010887781536439434,0,690,3.4499998092651367,48.12206268310547
23,2.4859938621520996,0,690,3.4499998092651367,50.608055114746094
24,0.07513608783483505,0,690,3.4499998092651367,50.683189392089844
25,1.6366597414016724,0,690,3.4499998092651367,52.31985092163086
26,0.0013915697345510125,0,690,3.4499998092651367,52.32124328613281
27,2.838435411453247,0,690,3.4499998092651367,55.1596794128418
28,19.00412368774414,628,1318,6.589999675750732,74.16380310058594
29,0.6506453156471252,0,1318,6.589999675750732,74.81444549560547
30,0.00013589859008789062,0,1318,6.589999675750732,74.81458282470703
31,3.314213275909424,0,1318,6.589999675750732,78.12879943847656
32,0.7236143350601196,12,1330,6.650000095367432,78.8524169921875
33,3.9633400440216064,0,1330,6.650000095367432,82.81575775146484
34,2.320258378982544,56,1386,6.930000305175781,85.13601684570312
35,2.0927236080169678,0,1386,6.930000305175781,87.2287368774414
36,7.10311222076416,206,1592,7.960000038146973,94.33184814453125
37,0.5505610704421997,0,1592,7.960000038146973,94.88240814208984
38,0.021777456626296043,0,1592,7.960000038146973,94.90418243408203
39,0.5634545683860779,0,1592,7.960000038146973,95.46763610839844
40,0.000860994216054678,0,1592,7.960000038146973,95.46849822998047
41,1.171563744544983,0,1592,7.960000038146973,96.64006042480469
42,13.08301830291748,259,1851,9.255000114440918,109.72307586669922
43,0.9378862380981445,0,1851,9.255000114440918,110.66096496582031
44,0.00035524723352864385,0,1851,9.255000114440918,110.66132354736328
45,1.4853771924972534,0,1851,9.255000114440918,112.14669799804688
46,3.973642742494121e-05,0,1851,9.255000114440918,112.14673614501953
47,4.887714385986328,0,1851,9.255000114440918,117.03445434570312
48,19.02117156982422,570,2421,12.104999542236328,136.05563354492188
49,1.857381820678711,0,2421,12.104999542236328,137.9130096435547
50,0.0006874402170069516,0,2421,12.104999542236328,137.9136962890625
51,3.212986946105957,0,2421,12.104999542236328,141.12667846679688
52,18.999460220336914,244,2665,13.324999809265137,160.1261444091797
53,0.016113555058836937,0,2665,13.324999809265137,160.1422576904297
54,3.973642833443591e-06,0,2665,13.324999809265137,160.1422576904297
55,3.442476749420166,0,2665,13.324999809265137,163.58473205566406
56,20.510787963867188,629,3294,16.469999313354492,184.09552001953125
57,3.9471352100372314,0,3294,16.469999313354492,188.0426483154297
58,4.928206920623779,138,3432,17.15999984741211,192.97085571289062
59,2.0134899616241455,0,3432,17.15999984741211,194.98434448242188
60,17.435379028320312,362,3794,18.970001220703125,212.4197235107422
61,4.49967098236084,0,3794,18.970001220703125,216.9193878173828
